Name,Year,Quarter,File_Changed,Insertions,Deletions
Jett Jones,2017,Q2,0,0,0
Jett Jones,2017,Q3,1,4,3
Jett Jones,2017,Q4,0,0,0
EMCP,2017,Q1,0,0,0
EMCP,2017,Q2,0,0,0
EMCP,2017,Q3,1,0,0
EMCP,2017,Q4,0,0,0
Codrut,2017,Q1,0,0,0
Codrut,2017,Q2,0,0,0
Codrut,2017,Q3,3,6,7
Codrut,2017,Q4,0,0,0
Jean Wanka,2017,Q1,0,0,0
Jean Wanka,2017,Q2,0,0,0
Jean Wanka,2017,Q3,2,18,2
Jean Wanka,2017,Q4,0,0,0
John B Nelson,2017,Q1,0,0,0
John B Nelson,2017,Q2,0,0,0
John B Nelson,2017,Q3,1,0,0
John B Nelson,2017,Q4,0,0,0
JKurland,2017,Q1,0,0,0
JKurland,2017,Q2,0,0,0
JKurland,2017,Q3,2,10,0
JKurland,2017,Q4,0,0,0
Michele Colombo,2017,Q1,0,0,0
Michele Colombo,2017,Q2,1,0,0
Michele Colombo,2017,Q3,1,0,0
Michele Colombo,2017,Q4,0,0,0
Sven Mayer,2017,Q1,0,0,0
Sven Mayer,2017,Q2,1,0,0
Sven Mayer,2017,Q3,1,0,0
Sven Mayer,2017,Q4,0,0,0
tetris,2017,Q1,0,0,0
tetris,2017,Q2,0,0,0
tetris,2017,Q3,1,3,2
tetris,2017,Q4,0,0,0
Kai Sasaki,2017,Q1,5,16,5
Kai Sasaki,2017,Q2,0,0,0
Kai Sasaki,2017,Q3,2,24,24
Kai Sasaki,2017,Q4,0,0,0
Duncan Mac-Vicar P,2017,Q1,0,0,0
Duncan Mac-Vicar P,2017,Q2,0,0,0
Duncan Mac-Vicar P,2017,Q3,3,3,0
Duncan Mac-Vicar P,2017,Q4,0,0,0
Aseem Raj Baranwal,2017,Q1,0,0,0
Aseem Raj Baranwal,2017,Q2,0,0,0
Aseem Raj Baranwal,2017,Q3,4,39,39
Aseem Raj Baranwal,2017,Q4,0,0,0
Patrik Erdes,2017,Q1,0,0,0
Patrik Erdes,2017,Q2,0,0,0
Patrik Erdes,2017,Q3,1,2,0
Patrik Erdes,2017,Q4,0,0,0
jinze1994,2017,Q1,0,0,0
jinze1994,2017,Q2,0,0,0
jinze1994,2017,Q3,1,12,18
jinze1994,2017,Q4,0,0,0
Chris Oelmueller,2017,Q1,0,0,0
Chris Oelmueller,2017,Q2,0,0,0
Chris Oelmueller,2017,Q3,1,21,21
Chris Oelmueller,2017,Q4,0,0,0
Vincent Vanhoucke,2017,Q1,1,4,3
Vincent Vanhoucke,2017,Q2,3,7,6
Vincent Vanhoucke,2017,Q3,11,0,1278
Vincent Vanhoucke,2017,Q4,0,0,0
Vincent Vanhoucke,2016,Q1,55,4968,2193
Vincent Vanhoucke,2016,Q2,2,4,0
Vincent Vanhoucke,2016,Q3,35,101,69
Vincent Vanhoucke,2016,Q4,3,3,3
Vincent Vanhoucke,2015,Q1,0,0,0
Vincent Vanhoucke,2015,Q2,0,0,0
Vincent Vanhoucke,2015,Q3,0,0,0
Vincent Vanhoucke,2015,Q4,8,1998,0
Mark Aaron Shirley,2017,Q1,0,0,0
Mark Aaron Shirley,2017,Q2,0,0,0
Mark Aaron Shirley,2017,Q3,1,2,2
Mark Aaron Shirley,2017,Q4,0,0,0
Stuart Berg,2017,Q1,0,0,0
Stuart Berg,2017,Q2,0,0,0
Stuart Berg,2017,Q3,2,2,2
Stuart Berg,2017,Q4,0,0,0
Kevin Slagle,2017,Q1,0,0,0
Kevin Slagle,2017,Q2,0,0,0
Kevin Slagle,2017,Q3,1,5,7
Kevin Slagle,2017,Q4,0,0,0
Lyndon White,2017,Q1,0,0,0
Lyndon White,2017,Q2,0,0,0
Lyndon White,2017,Q3,1,0,0
Lyndon White,2017,Q4,0,0,0
postBG,2017,Q1,0,0,0
postBG,2017,Q2,0,0,0
postBG,2017,Q3,1,0,0
postBG,2017,Q4,0,0,0
joshkyh,2017,Q1,0,0,0
joshkyh,2017,Q2,0,0,0
joshkyh,2017,Q3,1,0,0
joshkyh,2017,Q4,0,0,0
Jonas,2017,Q1,0,0,0
Jonas,2017,Q2,0,0,0
Jonas,2017,Q3,1,0,0
Jonas,2017,Q4,0,0,0
Daniel Grazian,2017,Q1,0,0,0
Daniel Grazian,2017,Q2,0,0,0
Daniel Grazian,2017,Q3,5,421,25
Daniel Grazian,2017,Q4,0,0,0
Andrew Erlichson,2017,Q1,0,0,0
Andrew Erlichson,2017,Q2,0,0,0
Andrew Erlichson,2017,Q3,1,0,0
Andrew Erlichson,2017,Q4,0,0,0
Rasmi,2017,Q1,0,0,0
Rasmi,2017,Q2,0,0,0
Rasmi,2017,Q3,1,0,0
Rasmi,2017,Q4,0,0,0
David Röthlisberger,2017,Q1,0,0,0
David Röthlisberger,2017,Q2,0,0,0
David Röthlisberger,2017,Q3,1,0,0
David Röthlisberger,2017,Q4,0,0,0
Sebastian Weiss,2017,Q1,0,0,0
Sebastian Weiss,2017,Q2,0,0,0
Sebastian Weiss,2017,Q3,5,485,34
Sebastian Weiss,2017,Q4,0,0,0
Artsiom Chapialiou,2017,Q1,0,0,0
Artsiom Chapialiou,2017,Q2,0,0,0
Artsiom Chapialiou,2017,Q3,6,86,51
Artsiom Chapialiou,2017,Q4,0,0,0
jinghua2,2017,Q1,0,0,0
jinghua2,2017,Q2,1,25,81
jinghua2,2017,Q3,11,415,73
jinghua2,2017,Q4,0,0,0
EdwardDixon,2017,Q1,0,0,0
EdwardDixon,2017,Q2,0,0,0
EdwardDixon,2017,Q3,1,3,6
EdwardDixon,2017,Q4,0,0,0
Marcel Puyat,2017,Q1,0,0,0
Marcel Puyat,2017,Q2,0,0,0
Marcel Puyat,2017,Q3,1,0,0
Marcel Puyat,2017,Q4,0,0,0
Amit Kushwaha,2017,Q1,0,0,0
Amit Kushwaha,2017,Q2,0,0,0
Amit Kushwaha,2017,Q3,9,19,63
Amit Kushwaha,2017,Q4,0,0,0
Kenichi Ueno,2017,Q1,0,0,0
Kenichi Ueno,2017,Q2,0,0,0
Kenichi Ueno,2017,Q3,1,0,0
Kenichi Ueno,2017,Q4,0,0,0
Lin Min,2017,Q1,0,0,0
Lin Min,2017,Q2,0,0,0
Lin Min,2017,Q3,8,294,0
Lin Min,2017,Q4,0,0,0
liu.guangcong,2017,Q1,0,0,0
liu.guangcong,2017,Q2,0,0,0
liu.guangcong,2017,Q3,3,6,17
liu.guangcong,2017,Q4,0,0,0
niranjan.hasabnis,2017,Q1,0,0,0
niranjan.hasabnis,2017,Q2,0,0,0
niranjan.hasabnis,2017,Q3,2,10,10
niranjan.hasabnis,2017,Q4,0,0,0
ben,2017,Q1,0,0,0
ben,2017,Q2,0,0,0
ben,2017,Q3,1,2,2
ben,2017,Q4,0,0,0
Alexey Petrenko,2017,Q1,0,0,0
Alexey Petrenko,2017,Q2,0,0,0
Alexey Petrenko,2017,Q3,6,72,15
Alexey Petrenko,2017,Q4,0,0,0
yanivbl6,2017,Q1,0,0,0
yanivbl6,2017,Q2,0,0,0
yanivbl6,2017,Q3,11,378,294
yanivbl6,2017,Q4,0,0,0
Anton Daitche,2017,Q1,0,0,0
Anton Daitche,2017,Q2,0,0,0
Anton Daitche,2017,Q3,4,37,2
Anton Daitche,2017,Q4,0,0,0
MtDersvan,2017,Q1,0,0,0
MtDersvan,2017,Q2,0,0,0
MtDersvan,2017,Q3,1,0,0
MtDersvan,2017,Q4,0,0,0
Louie Helm,2017,Q1,0,0,0
Louie Helm,2017,Q2,6,833,0
Louie Helm,2017,Q3,3,7,7
Louie Helm,2017,Q4,0,0,0
Fritz Obermeyer,2017,Q1,0,0,0
Fritz Obermeyer,2017,Q2,2,2,0
Fritz Obermeyer,2017,Q3,3,3,3
Fritz Obermeyer,2017,Q4,0,0,0
Shivam Kotwalia,2017,Q1,0,0,0
Shivam Kotwalia,2017,Q2,0,0,0
Shivam Kotwalia,2017,Q3,1,0,0
Shivam Kotwalia,2017,Q4,0,0,0
Tiago Freitas Pereira,2017,Q1,0,0,0
Tiago Freitas Pereira,2017,Q2,0,0,0
Tiago Freitas Pereira,2017,Q3,5,190,0
Tiago Freitas Pereira,2017,Q4,0,0,0
Bill Piel,2017,Q1,0,0,0
Bill Piel,2017,Q2,0,0,0
Bill Piel,2017,Q3,9,158,0
Bill Piel,2017,Q4,0,0,0
Bart Kiers,2017,Q1,0,0,0
Bart Kiers,2017,Q2,0,0,0
Bart Kiers,2017,Q3,1,2,0
Bart Kiers,2017,Q4,0,0,0
Raphael,2017,Q1,0,0,0
Raphael,2017,Q2,0,0,0
Raphael,2017,Q3,1,0,0
Raphael,2017,Q4,0,0,0
meijun,2017,Q1,0,0,0
meijun,2017,Q2,0,0,0
meijun,2017,Q3,6,20,20
meijun,2017,Q4,0,0,0
Dhruv,2017,Q1,0,0,0
Dhruv,2017,Q2,2,2,0
Dhruv,2017,Q3,1,0,0
Dhruv,2017,Q4,0,0,0
Hee Jung Ryu,2017,Q1,0,0,0
Hee Jung Ryu,2017,Q2,0,0,0
Hee Jung Ryu,2017,Q3,7,215,23
Hee Jung Ryu,2017,Q4,0,0,0
Hyungsuk Yoon,2017,Q1,0,0,0
Hyungsuk Yoon,2017,Q2,0,0,0
Hyungsuk Yoon,2017,Q3,1,0,0
Hyungsuk Yoon,2017,Q4,0,0,0
vfdev,2017,Q1,0,0,0
vfdev,2017,Q2,0,0,0
vfdev,2017,Q3,1,2,2
vfdev,2017,Q4,0,0,0
Ti Zhou,2017,Q1,0,0,0
Ti Zhou,2017,Q2,0,0,0
Ti Zhou,2017,Q3,2,3,3
Ti Zhou,2017,Q4,0,0,0
Nouce,2017,Q1,0,0,0
Nouce,2017,Q2,0,0,0
Nouce,2017,Q3,1,12,8
Nouce,2017,Q4,0,0,0
superzerg,2017,Q1,0,0,0
superzerg,2017,Q2,0,0,0
superzerg,2017,Q3,1,0,0
superzerg,2017,Q4,0,0,0
wangqr,2017,Q1,0,0,0
wangqr,2017,Q2,0,0,0
wangqr,2017,Q3,4,81,70
wangqr,2017,Q4,0,0,0
lucasmoura,2017,Q1,0,0,0
lucasmoura,2017,Q2,0,0,0
lucasmoura,2017,Q3,1,7,10
lucasmoura,2017,Q4,0,0,0
lucasmoura,2016,Q1,0,0,0
lucasmoura,2016,Q2,2,28,28
lucasmoura,2016,Q3,0,0,0
lucasmoura,2016,Q4,0,0,0
Weber Xie,2017,Q1,0,0,0
Weber Xie,2017,Q2,0,0,0
Weber Xie,2017,Q3,2,4,2
Weber Xie,2017,Q4,0,0,0
Yue Zhang,2017,Q1,0,0,0
Yue Zhang,2017,Q2,0,0,0
Yue Zhang,2017,Q3,1,0,0
Yue Zhang,2017,Q4,0,0,0
youkaichao,2017,Q1,0,0,0
youkaichao,2017,Q2,0,0,0
youkaichao,2017,Q3,1,0,0
youkaichao,2017,Q4,0,0,0
Sergey Kolesnikov,2017,Q1,0,0,0
Sergey Kolesnikov,2017,Q2,0,0,0
Sergey Kolesnikov,2017,Q3,3,202,7
Sergey Kolesnikov,2017,Q4,0,0,0
Brian Williammee,2017,Q1,0,0,0
Brian Williammee,2017,Q2,3,40,2
Brian Williammee,2017,Q3,1,2,0
Brian Williammee,2017,Q4,0,0,0
Brian Williammee,2016,Q1,0,0,0
Brian Williammee,2016,Q2,0,0,0
Brian Williammee,2016,Q3,4,241,0
Brian Williammee,2016,Q4,0,0,0
Rasmus Larsen,2017,Q1,0,0,0
Rasmus Larsen,2017,Q2,4,2,227
Rasmus Larsen,2017,Q3,2,3,2
Rasmus Larsen,2017,Q4,0,0,0
Lakshay Garg,2017,Q1,0,0,0
Lakshay Garg,2017,Q2,67,1063,50
Lakshay Garg,2017,Q3,37,772,20
Lakshay Garg,2017,Q4,0,0,0
raymondxyang,2017,Q1,0,0,0
raymondxyang,2017,Q2,0,0,0
raymondxyang,2017,Q3,12,126,41
raymondxyang,2017,Q4,0,0,0
Ruben Vereecken,2017,Q1,0,0,0
Ruben Vereecken,2017,Q2,1,0,0
Ruben Vereecken,2017,Q3,1,2,2
Ruben Vereecken,2017,Q4,0,0,0
Ziming Dong,2017,Q1,12,960,346
Ziming Dong,2017,Q2,2,29,2
Ziming Dong,2017,Q3,1,4,0
Ziming Dong,2017,Q4,0,0,0
Ziming Dong,2016,Q1,0,0,0
Ziming Dong,2016,Q2,13,397,6
Ziming Dong,2016,Q3,21,465,81
Ziming Dong,2016,Q4,2,75,0
Anish Shah,2017,Q1,0,0,0
Anish Shah,2017,Q2,3,28,0
Anish Shah,2017,Q3,4,196,0
Anish Shah,2017,Q4,0,0,0
Anish Shah,2016,Q1,0,0,0
Anish Shah,2016,Q2,0,0,0
Anish Shah,2016,Q3,0,0,0
Anish Shah,2016,Q4,8,72,35
luke iwanski,2017,Q1,0,0,0
luke iwanski,2017,Q2,0,0,0
luke iwanski,2017,Q3,1,8,2
luke iwanski,2017,Q4,0,0,0
luke iwanski,2016,Q1,0,0,0
luke iwanski,2016,Q2,0,0,0
luke iwanski,2016,Q3,0,0,0
luke iwanski,2016,Q4,72,885,341
Vaibhav Sood,2017,Q1,0,0,0
Vaibhav Sood,2017,Q2,0,0,0
Vaibhav Sood,2017,Q3,1,26,0
Vaibhav Sood,2017,Q4,0,0,0
Renze Yu,2017,Q1,0,0,0
Renze Yu,2017,Q2,0,0,0
Renze Yu,2017,Q3,1,0,0
Renze Yu,2017,Q4,0,0,0
Jun MEI,2017,Q1,0,0,0
Jun MEI,2017,Q2,0,0,0
Jun MEI,2017,Q3,2,14,5
Jun MEI,2017,Q4,0,0,0
HectorSVC,2017,Q1,0,0,0
HectorSVC,2017,Q2,0,0,0
HectorSVC,2017,Q3,6,68,25
HectorSVC,2017,Q4,0,0,0
Darren Garvey,2017,Q1,10,389,0
Darren Garvey,2017,Q2,1,2,2
Darren Garvey,2017,Q3,4,76,19
Darren Garvey,2017,Q4,0,0,0
Darren Garvey,2016,Q1,0,0,0
Darren Garvey,2016,Q2,0,0,0
Darren Garvey,2016,Q3,1,13,13
Darren Garvey,2016,Q4,4,14,0
asdf2014,2017,Q1,0,0,0
asdf2014,2017,Q2,0,0,0
asdf2014,2017,Q3,1,0,0
asdf2014,2017,Q4,0,0,0
Oliver Hennigh,2017,Q1,0,0,0
Oliver Hennigh,2017,Q2,0,0,0
Oliver Hennigh,2017,Q3,3,326,0
Oliver Hennigh,2017,Q4,0,0,0
Andrew Stepanov,2017,Q1,0,0,0
Andrew Stepanov,2017,Q2,0,0,0
Andrew Stepanov,2017,Q3,1,0,0
Andrew Stepanov,2017,Q4,0,0,0
Francois Xavier,2017,Q1,0,0,0
Francois Xavier,2017,Q2,0,0,0
Francois Xavier,2017,Q3,1,0,0
Francois Xavier,2017,Q4,0,0,0
jeremy rutman,2017,Q1,0,0,0
jeremy rutman,2017,Q2,0,0,0
jeremy rutman,2017,Q3,1,3,3
jeremy rutman,2017,Q4,0,0,0
Yufeng,2017,Q1,1,2,2
Yufeng,2017,Q2,0,0,0
Yufeng,2017,Q3,2,4,2
Yufeng,2017,Q4,0,0,0
Tomoaki Oiki,2017,Q1,0,0,0
Tomoaki Oiki,2017,Q2,0,0,0
Tomoaki Oiki,2017,Q3,1,0,0
Tomoaki Oiki,2017,Q4,0,0,0
James Pruegsanusak,2017,Q1,0,0,0
James Pruegsanusak,2017,Q2,0,0,0
James Pruegsanusak,2017,Q3,2,6,19
James Pruegsanusak,2017,Q4,0,0,0
黄璞,2017,Q1,0,0,0
黄璞,2017,Q2,1,0,0
黄璞,2017,Q3,1,0,0
黄璞,2017,Q4,0,0,0
Aditya Dhulipala,2017,Q1,0,0,0
Aditya Dhulipala,2017,Q2,0,0,0
Aditya Dhulipala,2017,Q3,1,0,0
Aditya Dhulipala,2017,Q4,0,0,0
Sumit Gouthaman,2017,Q1,0,0,0
Sumit Gouthaman,2017,Q2,0,0,0
Sumit Gouthaman,2017,Q3,2,109,29
Sumit Gouthaman,2017,Q4,0,0,0
Vahid Kazemi,2017,Q1,0,0,0
Vahid Kazemi,2017,Q2,0,0,0
Vahid Kazemi,2017,Q3,2,5,0
Vahid Kazemi,2017,Q4,0,0,0
Vahid Kazemi,2016,Q1,0,0,0
Vahid Kazemi,2016,Q2,0,0,0
Vahid Kazemi,2016,Q3,2,0,19
Vahid Kazemi,2016,Q4,0,0,0
David Kristoffersson,2017,Q1,0,0,0
David Kristoffersson,2017,Q2,0,0,0
David Kristoffersson,2017,Q3,1,0,0
David Kristoffersson,2017,Q4,0,0,0
joetoth,2017,Q1,0,0,0
joetoth,2017,Q2,0,0,0
joetoth,2017,Q3,1,0,0
joetoth,2017,Q4,0,0,0
Abdullah Alrasheed,2017,Q1,0,0,0
Abdullah Alrasheed,2017,Q2,0,0,0
Abdullah Alrasheed,2017,Q3,1,0,0
Abdullah Alrasheed,2017,Q4,0,0,0
Kongsea,2017,Q1,0,0,0
Kongsea,2017,Q2,7,375,10
Kongsea,2017,Q3,1,3,2
Kongsea,2017,Q4,0,0,0
ebrevdo,2017,Q1,0,0,0
ebrevdo,2017,Q2,0,0,0
ebrevdo,2017,Q3,8,1114,5
ebrevdo,2017,Q4,0,0,0
Adam Salvail,2017,Q1,0,0,0
Adam Salvail,2017,Q2,0,0,0
Adam Salvail,2017,Q3,1,2,2
Adam Salvail,2017,Q4,0,0,0
Jun Luan,2017,Q1,0,0,0
Jun Luan,2017,Q2,0,0,0
Jun Luan,2017,Q3,1,2,2
Jun Luan,2017,Q4,0,0,0
AngryPowman,2017,Q1,0,0,0
AngryPowman,2017,Q2,0,0,0
AngryPowman,2017,Q3,1,0,0
AngryPowman,2017,Q4,0,0,0
DimanNe,2017,Q1,0,0,0
DimanNe,2017,Q2,0,0,0
DimanNe,2017,Q3,3,20,2
DimanNe,2017,Q4,0,0,0
Sebastian Raschka,2017,Q1,0,0,0
Sebastian Raschka,2017,Q2,0,0,0
Sebastian Raschka,2017,Q3,1,4,0
Sebastian Raschka,2017,Q4,0,0,0
Sebastian Raschka,2016,Q1,0,0,0
Sebastian Raschka,2016,Q2,1,0,0
Sebastian Raschka,2016,Q3,0,0,0
Sebastian Raschka,2016,Q4,0,0,0
Androbin,2017,Q1,2,2,2
Androbin,2017,Q2,53,535,220
Androbin,2017,Q3,1,0,0
Androbin,2017,Q4,0,0,0
Will Frey,2017,Q1,0,0,0
Will Frey,2017,Q2,0,0,0
Will Frey,2017,Q3,1,0,0
Will Frey,2017,Q4,0,0,0
osdamv,2017,Q1,0,0,0
osdamv,2017,Q2,0,0,0
osdamv,2017,Q3,6,512,255
osdamv,2017,Q4,0,0,0
Roffel,2017,Q1,0,0,0
Roffel,2017,Q2,0,0,0
Roffel,2017,Q3,1,0,0
Roffel,2017,Q4,0,0,0
lewuathe,2017,Q1,0,0,0
lewuathe,2017,Q2,0,0,0
lewuathe,2017,Q3,2,0,0
lewuathe,2017,Q4,0,0,0
Batchu Venkat Vishal,2017,Q1,0,0,0
Batchu Venkat Vishal,2017,Q2,0,0,0
Batchu Venkat Vishal,2017,Q3,1,2,0
Batchu Venkat Vishal,2017,Q4,0,0,0
Yixing Lao,2017,Q1,0,0,0
Yixing Lao,2017,Q2,0,0,0
Yixing Lao,2017,Q3,1,2,0
Yixing Lao,2017,Q4,0,0,0
Manjunath Kudlur,2017,Q1,81,1674,176
Manjunath Kudlur,2017,Q2,9,61,10
Manjunath Kudlur,2017,Q3,66,2461,1243
Manjunath Kudlur,2017,Q4,0,0,0
Manjunath Kudlur,2016,Q1,135,2947,726
Manjunath Kudlur,2016,Q2,138,4001,2585
Manjunath Kudlur,2016,Q3,48,3276,834
Manjunath Kudlur,2016,Q4,16,764,59
Manjunath Kudlur,2015,Q1,0,0,0
Manjunath Kudlur,2015,Q2,0,0,0
Manjunath Kudlur,2015,Q3,0,0,0
Manjunath Kudlur,2015,Q4,3708,419282,7111
John Lawson,2017,Q1,0,0,0
John Lawson,2017,Q2,2,7,0
John Lawson,2017,Q3,5,35,26
John Lawson,2017,Q4,0,0,0
Guo Yejun (郭叶军),2017,Q1,0,0,0
Guo Yejun (郭叶军),2017,Q2,0,0,0
Guo Yejun (郭叶军),2017,Q3,3,20,0
Guo Yejun (郭叶军),2017,Q4,0,0,0
Catalin Voss,2017,Q1,0,0,0
Catalin Voss,2017,Q2,0,0,0
Catalin Voss,2017,Q3,1,0,0
Catalin Voss,2017,Q4,0,0,0
Lef Ioannidis,2017,Q1,0,0,0
Lef Ioannidis,2017,Q2,0,0,0
Lef Ioannidis,2017,Q3,1,2,2
Lef Ioannidis,2017,Q4,0,0,0
Arvinds-ds,2017,Q1,0,0,0
Arvinds-ds,2017,Q2,0,0,0
Arvinds-ds,2017,Q3,1,0,0
Arvinds-ds,2017,Q4,0,0,0
Shuolongbj,2017,Q1,0,0,0
Shuolongbj,2017,Q2,0,0,0
Shuolongbj,2017,Q3,1,0,0
Shuolongbj,2017,Q4,0,0,0
vhasanov,2017,Q1,0,0,0
vhasanov,2017,Q2,0,0,0
vhasanov,2017,Q3,1,0,31
vhasanov,2017,Q4,0,0,0
vhasanov,2016,Q1,0,0,0
vhasanov,2016,Q2,0,0,0
vhasanov,2016,Q3,0,0,0
vhasanov,2016,Q4,1,0,0
zhongzyd,2017,Q1,0,0,0
zhongzyd,2017,Q2,0,0,0
zhongzyd,2017,Q3,1,0,0
zhongzyd,2017,Q4,0,0,0
zhongzyd,2016,Q1,1,0,2
zhongzyd,2016,Q2,6,41,41
zhongzyd,2016,Q3,1,0,0
zhongzyd,2016,Q4,0,0,0
TJ Rana,2017,Q1,0,0,0
TJ Rana,2017,Q2,0,0,0
TJ Rana,2017,Q3,5,26,26
TJ Rana,2017,Q4,0,0,0
Yann Henon,2017,Q1,0,0,0
Yann Henon,2017,Q2,0,0,0
Yann Henon,2017,Q3,2,6,4
Yann Henon,2017,Q4,0,0,0
Chris Song,2017,Q1,0,0,0
Chris Song,2017,Q2,22,25,25
Chris Song,2017,Q3,15,18,18
Chris Song,2017,Q4,0,0,0
Louis Tiao,2017,Q1,0,0,0
Louis Tiao,2017,Q2,0,0,0
Louis Tiao,2017,Q3,1,0,0
Louis Tiao,2017,Q4,0,0,0
Bruno Rosa,2017,Q1,0,0,0
Bruno Rosa,2017,Q2,0,0,0
Bruno Rosa,2017,Q3,1,10,0
Bruno Rosa,2017,Q4,0,0,0
yorkie,2017,Q1,0,0,0
yorkie,2017,Q2,0,0,0
yorkie,2017,Q3,1,2,0
yorkie,2017,Q4,0,0,0
Julian Viereck,2017,Q1,0,0,0
Julian Viereck,2017,Q2,0,0,0
Julian Viereck,2017,Q3,1,3,0
Julian Viereck,2017,Q4,0,0,0
Julian Viereck,2016,Q1,1,2,2
Julian Viereck,2016,Q2,0,0,0
Julian Viereck,2016,Q3,0,0,0
Julian Viereck,2016,Q4,0,0,0
Michaël Defferrard,2017,Q1,1,0,0
Michaël Defferrard,2017,Q2,2,11,3
Michaël Defferrard,2017,Q3,0,0,0
Michaël Defferrard,2017,Q4,0,0,0
Melody Guan,2017,Q1,0,0,0
Melody Guan,2017,Q2,0,0,0
Melody Guan,2017,Q3,1,3,0
Melody Guan,2017,Q4,0,0,0
myPrecious,2017,Q1,0,0,0
myPrecious,2017,Q2,7,127,2
myPrecious,2017,Q3,5,14,5
myPrecious,2017,Q4,0,0,0
Pankaj Gupta,2017,Q1,0,0,0
Pankaj Gupta,2017,Q2,0,0,0
Pankaj Gupta,2017,Q3,1,0,0
Pankaj Gupta,2017,Q4,0,0,0
Wei Wu,2017,Q1,0,0,0
Wei Wu,2017,Q2,1,2,0
Wei Wu,2017,Q3,1,2,2
Wei Wu,2017,Q4,0,0,0
Chase Roberts,2017,Q1,0,0,0
Chase Roberts,2017,Q2,0,0,0
Chase Roberts,2017,Q3,2,15,0
Chase Roberts,2017,Q4,0,0,0
davidpham87,2017,Q1,0,0,0
davidpham87,2017,Q2,0,0,0
davidpham87,2017,Q3,1,2,2
davidpham87,2017,Q4,0,0,0
Alexey Surkov,2017,Q1,57,1873,1130
Alexey Surkov,2017,Q2,9,194,7
Alexey Surkov,2017,Q3,0,0,0
Alexey Surkov,2017,Q4,0,0,0
Alexey Surkov,2016,Q1,0,0,0
Alexey Surkov,2016,Q2,33,3761,237
Alexey Surkov,2016,Q3,74,3621,573
Alexey Surkov,2016,Q4,27,623,127
Kevin van der Burgt,2017,Q1,0,0,0
Kevin van der Burgt,2017,Q2,1,0,0
Kevin van der Burgt,2017,Q3,0,0,0
Kevin van der Burgt,2017,Q4,0,0,0
Baptiste Arnaud,2017,Q1,0,0,0
Baptiste Arnaud,2017,Q2,1,0,0
Baptiste Arnaud,2017,Q3,0,0,0
Baptiste Arnaud,2017,Q4,0,0,0
Tiago Morais Morgado,2017,Q1,0,0,0
Tiago Morais Morgado,2017,Q2,1,0,0
Tiago Morais Morgado,2017,Q3,0,0,0
Tiago Morais Morgado,2017,Q4,0,0,0
Liangliang He,2017,Q1,0,0,0
Liangliang He,2017,Q2,11,153,56
Liangliang He,2017,Q3,0,0,0
Liangliang He,2017,Q4,0,0,0
Liangliang He,2016,Q1,0,0,0
Liangliang He,2016,Q2,0,0,0
Liangliang He,2016,Q3,0,0,0
Liangliang He,2016,Q4,16,113,54
Rockford Wei,2017,Q1,0,0,0
Rockford Wei,2017,Q2,1,0,0
Rockford Wei,2017,Q3,0,0,0
Rockford Wei,2017,Q4,0,0,0
Jayeol Chun,2017,Q1,0,0,0
Jayeol Chun,2017,Q2,1,0,0
Jayeol Chun,2017,Q3,0,0,0
Jayeol Chun,2017,Q4,0,0,0
Mike Brodie,2017,Q1,0,0,0
Mike Brodie,2017,Q2,1,0,0
Mike Brodie,2017,Q3,0,0,0
Mike Brodie,2017,Q4,0,0,0
Tapan Prakash,2017,Q1,0,0,0
Tapan Prakash,2017,Q2,1,4,3
Tapan Prakash,2017,Q3,0,0,0
Tapan Prakash,2017,Q4,0,0,0
Alex Lattas,2017,Q1,0,0,0
Alex Lattas,2017,Q2,11,91,2
Alex Lattas,2017,Q3,0,0,0
Alex Lattas,2017,Q4,0,0,0
J Alammar,2017,Q1,0,0,0
J Alammar,2017,Q2,3,7,7
J Alammar,2017,Q3,0,0,0
J Alammar,2017,Q4,0,0,0
J Alammar,2015,Q1,0,0,0
J Alammar,2015,Q2,0,0,0
J Alammar,2015,Q3,0,0,0
J Alammar,2015,Q4,1,0,0
Mosnoi Ion,2017,Q1,0,0,0
Mosnoi Ion,2017,Q2,2,60,2
Mosnoi Ion,2017,Q3,0,0,0
Mosnoi Ion,2017,Q4,0,0,0
Ben Mabey,2017,Q1,0,0,0
Ben Mabey,2017,Q2,3,10,3
Ben Mabey,2017,Q3,0,0,0
Ben Mabey,2017,Q4,0,0,0
raoqiyu,2017,Q1,0,0,0
raoqiyu,2017,Q2,1,0,0
raoqiyu,2017,Q3,0,0,0
raoqiyu,2017,Q4,0,0,0
raoqiyu,2016,Q1,0,0,0
raoqiyu,2016,Q2,1,4,3
raoqiyu,2016,Q3,0,0,0
raoqiyu,2016,Q4,0,0,0
Stephen Fox,2017,Q1,0,0,0
Stephen Fox,2017,Q2,1,4,4
Stephen Fox,2017,Q3,0,0,0
Stephen Fox,2017,Q4,0,0,0
Siim Põder,2017,Q1,0,0,0
Siim Põder,2017,Q2,1,11,10
Siim Põder,2017,Q3,0,0,0
Siim Põder,2017,Q4,0,0,0
Boyuan Deng,2017,Q1,0,0,0
Boyuan Deng,2017,Q2,1,0,0
Boyuan Deng,2017,Q3,0,0,0
Boyuan Deng,2017,Q4,0,0,0
Maxwell Paul Brickner,2017,Q1,0,0,0
Maxwell Paul Brickner,2017,Q2,2,0,0
Maxwell Paul Brickner,2017,Q3,0,0,0
Maxwell Paul Brickner,2017,Q4,0,0,0
superryanguo,2017,Q1,0,0,0
